0060	0.0010182235	0.000	4.565	NaN	NaN	NaN	NaN
0061	0.0010186040	0.000	1.299	NaN	NaN	NaN	NaN
0062	0.0010189211	1.296	6.173	NaN	NaN	NaN	NaN
0063	0.0010191114	0.979	5.650	NaN	NaN	NaN	NaN
0064	0.0010192382	0.700	2.944	NaN	NaN	NaN	NaN
0065	0.0010197773	1.169	4.146	NaN	NaN	NaN	NaN
0066	0.0010203163	0.749	3.752	NaN	NaN	NaN	NaN
0067	0.0010205383	0.000	5.578	NaN	NaN	NaN	NaN
0068	0.0010206969	0.000	1.912	NaN	NaN	NaN	NaN
0069	0.0010207920	0.801	3.012	NaN	NaN	NaN	NaN
0070	0.0010212359	0.827	4.936	NaN	NaN	NaN	NaN
0071	0.0010217116	0.957	4.038	NaN	NaN	NaN	NaN
0072	0.0010225994	0.000	1.781	NaN	NaN	NaN	NaN
0073	0.0010231385	1.203	3.142	NaN	NaN	NaN	NaN
0074	0.0010235190	0.000	0.322	NaN	NaN	NaN	NaN
0075	0.0010239947	0.940	0.257	NaN	NaN	NaN	NaN
0076	0.0010245972	0.000	2.258	NaN	NaN	NaN	NaN
0077	0.0010249460	0.842	6.148	NaN	NaN	NaN	NaN
0078	0.0010255485	1.165	0.153	NaN	NaN	NaN	NaN
0079	0.0010257704	0.000	4.983	NaN	NaN	NaN	NaN
0080	0.0010264997	0.000	3.914	NaN	NaN	NaN	NaN
0081	0.0010272291	0.894	2.850	NaN	NaN	NaN	NaN
0082	0.0010280852	0.000	2.398	NaN	NaN	NaN	NaN
0083	0.0010281804	0.000	4.283	NaN	NaN	NaN	NaN
0084	0.0010289097	0.422	0.809	NaN	NaN	NaN	NaN
0085	0.0010292902	0.000	4.139	NaN	NaN	NaN	NaN
0086	0.0010295756	0.000	1.207	NaN	NaN	NaN	NaN
0087	0.0010297659	0.549	4.889	NaN	NaN	NaN	NaN
0088	0.0010299878	1.197	6.118	NaN	NaN	NaN	NaN
0089	0.0010306220	0.000	3.374	NaN	NaN	NaN	NaN
0090	0.0010308440	0.668	1.686	NaN	NaN	NaN	NaN
0091	0.0010314148	0.846	1.661	NaN	NaN	NaN	NaN
0092	0.0010315733	0.723	4.069	NaN	NaN	NaN	NaN
0093	0.0010316367	0.000	2.463	NaN	NaN	NaN	NaN
0094	0.0010318904	1.229	4.533	NaN	NaN	NaN	NaN
0095	0.0010320807	0.000	5.293	NaN	NaN	NaN	NaN
0096	0.0010325880	0.868	5.093	NaN	NaN	NaN	NaN
0097	0.0010333491	0.653	0.190	NaN	NaN	NaN	NaN
0098	0.0010337296	1.056	5.627	NaN	NaN	NaN	NaN
0099	0.0010339515	0.000	0.351	NaN	NaN	NaN	NaN
0100	0.0010340784	0.000	1.685	NaN	NaN	NaN	NaN
0101	0.0010341418	0.000	4.354	NaN	NaN	NaN	NaN
0102	0.0010343955	0.000	5.691	NaN	NaN	NaN	NaN
0103	0.0010349980	0.445	4.443	NaN	NaN	NaN	NaN
0104	0.0010357273	0.817	4.446	NaN	NaN	NaN	NaN
0105	0.0010361395	1.033	4.354	NaN	NaN	NaN	NaN
0106	0.0010364249	1.140	5.916	NaN	NaN	NaN	NaN
0107	0.0010368054	0.904	5.885	NaN	NaN	NaN	NaN
0108	0.0010369323	0.573	3.177	NaN	NaN	NaN	NaN
0109	0.0010370274	0.886	0.095	NaN	NaN	NaN	NaN
0110	0.0010371542	0.145	2.897	NaN	NaN	NaN	NaN
0111	0.0010374079	0.000	5.185	NaN	NaN	NaN	NaN
0112	0.0010375030	0.408	6.086	NaN	NaN	NaN	NaN
0113	0.0010377250	0.000	5.660	NaN	NaN	NaN	NaN
0114	0.0010382958	0.351	4.249	NaN	NaN	NaN	NaN
0115	0.0010385812	0.685	0.620	NaN	NaN	NaN	NaN
0116	0.0010388349	0.000	3.871	NaN	NaN	NaN	NaN
0117	0.0010390568	0.000	0.401	NaN	NaN	NaN	NaN
0118	0.0010394373	0.000	0.917	NaN	NaN	NaN	NaN
0119	0.0010400398	0.866	1.337	NaN	NaN	NaN	NaN
0120	0.0010404838	1.400	2.356	NaN	NaN	NaN	NaN
0121	0.0010407692	1.140	0.367	NaN	NaN	NaN	NaN
0122	0.0010409277	0.000	3.988	NaN	NaN	NaN	NaN
0123	0.0010414351	0.000	5.285	NaN	NaN	NaN	NaN
0124	0.0010419107	0.548	5.034	NaN	NaN	NaN	NaN
0125	0.0010424181	1.222	4.446	NaN	NaN	NaN	NaN
0126	0.0010427035	0.000	5.261	NaN	NaN	NaN	NaN
0127	0.0010428937	0.282	3.816	NaN	NaN	NaN	NaN
0128	0.0010432425	1.257	5.776	NaN	NaN	NaN	NaN
0129	0.0010437816	1.155	5.550	NaN	NaN	NaN	NaN
0130	0.0010441621	0.806	3.450	NaN	NaN	NaN	NaN
0131	0.0010446377	0.808	4.756	NaN	NaN	NaN	NaN
0132	0.0010455573	0.000	2.678	NaN	NaN	NaN	NaN
0133	0.0010461281	0.000	3.159	NaN	NaN	NaN	NaN
0134	0.0010462549	0.000	5.439	NaN	NaN	NaN	NaN
0135	0.0010464135	0.000	4.443	NaN	NaN	NaN	NaN
0136	0.0010466355	0.295	3.994	NaN	NaN	NaN	NaN
0137	0.0010471745	0.392	4.942	NaN	NaN	NaN	NaN
0138	0.0010474916	0.573	3.106	NaN	NaN	NaN	NaN
0139	0.0010480624	0.000	2.086	NaN	NaN	NaN	NaN
0140	0.0010486966	0.871	3.626	NaN	NaN	NaN	NaN
0141	0.0010492040	0.000	4.249	NaN	NaN	NaN	NaN
0142	0.0010495845	0.000	5.622	NaN	NaN	NaN	NaN
0143	0.0010496162	0.000	0.519	NaN	NaN	NaN	NaN
0144	0.0010497113	1.159	1.344	NaN	NaN	NaN	NaN
0145	0.0010502187	0.827	4.936	NaN	NaN	NaN	NaN
0146	0.0010505992	0.375	5.075	NaN	NaN	NaN	NaN
0147	0.0010506943	0.000	4.100	NaN	NaN	NaN	NaN
0148	0.0010512017	0.000	0.811	NaN	NaN	NaN	NaN
0149	0.0010513919	0.537	5.145	NaN	NaN	NaN	NaN
0150	0.0010519627	0.000	4.218	NaN	NaN	NaN	NaN
0151	0.0010520261	0.268	4.619	NaN	NaN	NaN	NaN
0152	0.0010527237	0.849	4.758	NaN	NaN	NaN	NaN
0153	0.0010533262	0.905	5.219	NaN	NaN	NaN	NaN
0154	0.0010539604	0.000	4.488	NaN	NaN	NaN	NaN
0155	0.0010540238	1.119	3.420	NaN	NaN	NaN	NaN
0156	0.0010544995	0.749	5.323	NaN	NaN	NaN	NaN
0157	0.0010547215	0.000	3.311	NaN	NaN	NaN	NaN
0158	0.0010547849	0.850	0.000	NaN	NaN	NaN	NaN
0159	0.0010550386	1.380	3.463	NaN	NaN	NaN	NaN
0160	0.0010555142	0.000	5.612	NaN	NaN	NaN	NaN
0161	0.0010556728	0.344	4.177	NaN	NaN	NaN	NaN
0162	0.0010564021	0.000	2.276	NaN	NaN	NaN	NaN
0163	0.0010566240	0.462	5.593	NaN	NaN	NaN	NaN
0164	0.0010567192	1.170	3.536	NaN	NaN	NaN	NaN
0165	0.0010571314	1.357	1.713	NaN	NaN	NaN	NaN
0166	0.0010574802	0.000	3.163	NaN	NaN	NaN	NaN
0167	0.0010576071	0.282	4.460	NaN	NaN	NaN	NaN
0168	0.0010584315	0.294	5.721	NaN	NaN	NaN	NaN
0169	0.0010587486	0.000	5.176	NaN	NaN	NaN	NaN
0170	0.0010592877	0.268	4.806	NaN	NaN	NaN	NaN
0171	0.0010593828	0.999	0.339	NaN	NaN	NaN	NaN
0172	0.0010599853	0.777	6.028	NaN	NaN	NaN	NaN
0173	0.0010604292	0.000	4.290	NaN	NaN	NaN	NaN
0174	0.0010609683	0.000	2.433	NaN	NaN	NaN	NaN
0175	0.0010610951	0.999	4.657	NaN	NaN	NaN	NaN
0176	0.0010611585	0.570	6.212	NaN	NaN	NaN	NaN
0177	0.0010613805	0.000	3.776	NaN	NaN	NaN	NaN
0178	0.0010614756	1.257	2.634	NaN	NaN	NaN	NaN
0179	0.0010620147	1.417	1.768	NaN	NaN	NaN	NaN
0180	0.0010623001	0.000	2.915	NaN	NaN	NaN	NaN
0181	0.0010628392	0.000	4.268	NaN	NaN	NaN	NaN
0182	0.0010637270	0.252	1.288	NaN	NaN	NaN	NaN
0183	0.0010639173	0.508	6.005	NaN	NaN	NaN	NaN
0184	0.0010640124	0.000	0.905	NaN	NaN	NaN	NaN
0185	0.0010641393	0.000	1.834	NaN	NaN	NaN	NaN
0186	0.0010643612	0.000	3.549	NaN	NaN	NaN	NaN
0187	0.0010646149	0.000	5.799	NaN	NaN	NaN	NaN
0188	0.0010647418	0.000	0.666	NaN	NaN	NaN	NaN
0189	0.0010648052	0.000	1.471	NaN	NaN	NaN	NaN
0190	0.0010654394	1.528	0.785	NaN	NaN	NaN	NaN
0191	0.0010656930	0.904	4.957	NaN	NaN	NaN	NaN
0192	0.0010662004	0.109	3.232	NaN	NaN	NaN	NaN
0193	0.0010663272	0.000	4.957	NaN	NaN	NaN	NaN
0194	0.0010664541	0.000	5.876	NaN	NaN	NaN	NaN
0195	0.0010665809	0.000	0.727	NaN	NaN	NaN	NaN
0196	0.0010668980	1.203	0.000	NaN	NaN	NaN	NaN
0197	0.0010670249	0.422	2.976	NaN	NaN	NaN	NaN
0198	0.0010671517	0.000	4.579	NaN	NaN	NaN	NaN
0199	0.0010676273	1.201	4.796	NaN	NaN	NaN	NaN
0200	0.0010682615	0.000	3.988	NaN	NaN	NaN	NaN
0201	0.0010687055	1.233	3.051	NaN	NaN	NaN	NaN
0202	0.0010688323	0.000	0.593	NaN	NaN	NaN	NaN
0203	0.0010692128	0.446	4.646	NaN	NaN	NaN	NaN
0204	0.0010694982	1.019	4.481	NaN	NaN	NaN	NaN
0205	0.0010695616	0.912	2.944	NaN	NaN	NaN	NaN
0206	0.0010702275	0.000	1.094	NaN	NaN	NaN	NaN
0207	0.0010705764	0.506	3.528	NaN	NaN	NaN	NaN
0208	0.0010707349	0.000	5.160	NaN	NaN	NaN	NaN
0209	0.0010710520	0.715	4.832	NaN	NaN	NaN	NaN
0210	0.0010711788	0.798	2.015	NaN	NaN	NaN	NaN
0211	0.0010715277	0.511	1.640	NaN	NaN	NaN	NaN
0212	0.0010717179	0.000	5.450	NaN	NaN	NaN	NaN
0213	0.0010720350	1.048	4.141	NaN	NaN	NaN	NaN
0214	0.0010721618	0.000	2.569	NaN	NaN	NaN	NaN
0215	0.0010726375	0.816	1.976	NaN	NaN	NaN	NaN
0216	0.0010730180	1.123	3.730	NaN	NaN	NaN	NaN
0217	0.0010734619	0.482	4.218	NaN	NaN	NaN	NaN
0218	0.0010736205	0.000	1.338	NaN	NaN	NaN	NaN
0219	0.0010739693	1.051	1.134	NaN	NaN	NaN	NaN
0220	0.0010743181	0.000	0.917	NaN	NaN	NaN	NaN
0221	0.0010744767	0.503	3.806	NaN	NaN	NaN	NaN
0222	0.0010748255	1.400	2.356	NaN	NaN	NaN	NaN
0223	0.0010754597	0.000	5.569	NaN	NaN	NaN	NaN
0224	0.0010762524	1.127	3.353	NaN	NaN	NaN	NaN
0225	0.0010768232	0.000	2.356	NaN	NaN	NaN	NaN
0226	0.0010769817	0.735	0.245	NaN	NaN	NaN	NaN
0227	0.0010772988	0.000	4.796	NaN	NaN	NaN	NaN
0228	0.0010773623	0.000	5.552	NaN	NaN	NaN	NaN
0229	0.0010776794	0.000	4.235	NaN	NaN	NaN	NaN
0230	0.0010779964	0.000	4.044	NaN	NaN	NaN	NaN
0231	0.0010781867	0.000	1.168	NaN	NaN	NaN	NaN
0232	0.0010785355	0.000	4.110	NaN	NaN	NaN	NaN
0233	0.0010788209	0.000	5.932	NaN	NaN	NaN	NaN
0234	0.0010789795	0.000	4.479	NaN	NaN	NaN	NaN
0235	0.0010790746	1.007	5.378	NaN	NaN	NaN	NaN
0236	0.0010797722	1.420	0.000	NaN	NaN	NaN	NaN
0237	0.0010798356	0.000	5.863	NaN	NaN	NaN	NaN
0238	0.0010805967	0.000	3.344	NaN	NaN	NaN	NaN
0239	0.0010806918	0.796	2.111	NaN	NaN	NaN	NaN
0240	0.0010813260	0.912	4.910	NaN	NaN	NaN	NaN
0241	0.0010818650	0.918	1.218	NaN	NaN	NaN	NaN
0242	0.0010828163	1.196	3.752	NaN	NaN	NaN	NaN
0243	0.0010833237	0.000	4.092	NaN	NaN	NaN	NaN
0244	0.0010834188	0.000	3.896	NaN	NaN	NaN	NaN
0245	0.0010835140	0.795	3.897	NaN	NaN	NaN	NaN
0246	0.0010839262	0.000	5.663	NaN	NaN	NaN	NaN
0247	0.0010842116	0.656	2.085	NaN	NaN	NaN	NaN
0248	0.0010845604	0.138	3.111	NaN	NaN	NaN	NaN
0249	0.0010852263	0.784	3.777	NaN	NaN	NaN	NaN
0250	0.0010853531	0.000	2.299	NaN	NaN	NaN	NaN
0251	0.0010854482	0.987	2.751	NaN	NaN	NaN	NaN
0252	0.0010856068	0.000	5.654	NaN	NaN	NaN	NaN
0253	0.0010858605	0.000	2.757	NaN	NaN	NaN	NaN
0254	0.0010860824	0.000	5.391	NaN	NaN	NaN	NaN
0255	0.0010863995	1.019	2.911	NaN	NaN	NaN	NaN
0256	0.0010866215	0.000	5.162	NaN	NaN	NaN	NaN
0257	0.0010868752	0.987	5.893	NaN	NaN	NaN	NaN
0258	0.0010870337	0.000	1.802	NaN	NaN	NaN	NaN
0259	0.0010873508	0.000	5.294	NaN	NaN	NaN	NaN
0260	0.0010879850	1.082	3.605	NaN	NaN	NaN	NaN
0261	0.0010881753	0.000	0.825	NaN	NaN	NaN	NaN
0262	0.0010885558	0.469	1.228	NaN	NaN	NaN	NaN
0263	0.0010887461	0.000	3.307	NaN	NaN	NaN	NaN
0264	0.0010892534	0.344	3.677	NaN	NaN	NaN	NaN
0265	0.0010900145	0.940	4.970	NaN	NaN	NaN	NaN
0266	0.0010900779	0.000	4.595	NaN	NaN	NaN	NaN
0267	0.0010902681	0.831	2.134	NaN	NaN	NaN	NaN
0268	0.0010904584	0.000	5.138	NaN	NaN	NaN	NaN
0269	0.0010910926	0.511	4.644	NaN	NaN	NaN	NaN
0270	0.0010915048	1.109	0.343	NaN	NaN	NaN	NaN
0271	0.0010918536	0.000	4.405	NaN	NaN	NaN	NaN
0272	0.0010920439	0.000	6.141	NaN	NaN	NaN	NaN
0273	0.0010921707	1.334	0.695	NaN	NaN	NaN	NaN
0274	0.0010928049	1.169	3.218	NaN	NaN	NaN	NaN
0275	0.0010932806	0.000	0.975	NaN	NaN	NaN	NaN
0276	0.0010939782	1.334	5.407	NaN	NaN	NaN	NaN
0277	0.0010941050	0.000	1.939	NaN	NaN	NaN	NaN
0278	0.0010949929	0.882	0.337	NaN	NaN	NaN	NaN
0279	0.0010950880	1.109	3.975	NaN	NaN	NaN	NaN
0280	0.0010958808	0.000	5.421	NaN	NaN	NaN	NaN
0281	0.0010961662	0.000	4.858	NaN	NaN	NaN	NaN
0282	0.0010963564	0.000	2.433	NaN	NaN	NaN	NaN
0283	0.0010968321	0.000	3.274	NaN	NaN	NaN	NaN
0284	0.0010973077	1.061	4.898	NaN	NaN	NaN	NaN
0285	0.0010975931	0.000	0.656	NaN	NaN	NaN	NaN
0286	0.0010978151	1.083	2.266	NaN	NaN	NaN	NaN
0287	0.0010979102	0.886	4.807	NaN	NaN	NaN	NaN
0288	0.0010983541	0.888	4.270	NaN	NaN	NaN	NaN
0289	0.0010984493	0.000	3.318	NaN	NaN	NaN	NaN
0290	0.0010987664	0.000	3.703	NaN	NaN	NaN	NaN
0291	0.0010989566	0.000	5.604	NaN	NaN	NaN	NaN
0292	0.0010996225	1.082	3.605	NaN	NaN	NaN	NaN
0293	0.0011001616	1.351	4.434	NaN	NaN	NaN	NaN
0294	0.0011006372	0.000	4.139	NaN	NaN	NaN	NaN
0295	0.0011011129	0.787	1.357	NaN	NaN	NaN	NaN
0296	0.0011015251	0.000	4.820	NaN	NaN	NaN	NaN
0297	0.0011016520	0.565	3.035	NaN	NaN	NaN	NaN
0298	0.0011018105	0.000	4.646	NaN	NaN	NaN	NaN
0299	0.0011022861	0.949	0.602	NaN	NaN	NaN	NaN
0300	0.0011026984	0.000	1.373	NaN	NaN	NaN	NaN
0301	0.0011029838	0.935	0.785	NaN	NaN	NaN	NaN
0302	0.0011030155	0.000	5.199	NaN	NaN	NaN	NaN
0303	0.0011033960	0.000	5.019	NaN	NaN	NaN	NaN
0304	0.0011038716	0.000	1.996	NaN	NaN	NaN	NaN
0305	0.0011039033	0.000	4.239	NaN	NaN	NaN	NaN
0306	0.0011046961	0.000	4.732	NaN	NaN	NaN	NaN
0307	0.0011052352	0.741	2.034	NaN	NaN	NaN	NaN
0308	0.0011059962	0.179	4.057	NaN	NaN	NaN	NaN
0309	0.0011060913	1.035	5.581	NaN	NaN	NaN	NaN
0310	0.0011067255	0.777	1.959	NaN	NaN	NaN	NaN
0311	0.0011071060	0.441	4.613	NaN	NaN	NaN	NaN
0312	0.0011072646	0.000	6.181	NaN	NaN	NaN	NaN
0313	0.0011073280	0.000	0.588	NaN	NaN	NaN	NaN
0314	0.0011078037	1.212	1.222	NaN	NaN	NaN	NaN
0315	0.0011079305	0.128	4.773	NaN	NaN	NaN	NaN
0316	0.0011082159	0.000	1.338	NaN	NaN	NaN	NaN
0317	0.0011084696	1.476	5.034	NaN	NaN	NaN	NaN
0318	0.0011086598	0.000	1.963	NaN	NaN	NaN	NaN
0319	0.0011087867	0.000	2.811	NaN	NaN	NaN	NaN
0320	0.0011092940	0.000	3.872	NaN	NaN	NaN	NaN
0321	0.0011096745	0.000	4.467	NaN	NaN	NaN	NaN
0322	0.0011101185	0.000	2.531	NaN	NaN	NaN	NaN
0323	0.0011102770	0.074	5.082	NaN	NaN	NaN	NaN
0324	0.0011107527	0.000	3.031	NaN	NaN	NaN	NaN
0325	0.0011113234	0.758	3.810	NaN	NaN	NaN	NaN
0326	0.0011114186	1.026	1.396	NaN	NaN	NaN	NaN
0327	0.0011115454	0.000	2.306	NaN	NaN	NaN	NaN
0328	0.0011121162	0.735	2.897	NaN	NaN	NaN	NaN
0329	0.0011128455	0.806	5.020	NaN	NaN	NaN	NaN
0330	0.0011136383	0.827	4.936	NaN	NaN	NaN	NaN
0331	0.0011137334	0.581	0.367	NaN	NaN	NaN	NaN
0332	0.0011141773	0.570	3.213	NaN	NaN	NaN	NaN
0333	0.0011146213	1.157	3.605	NaN	NaN	NaN	NaN
0334	0.0011148749	0.000	0.216	NaN	NaN	NaN	NaN
0335	0.0011151920	1.390	0.000	NaN	NaN	NaN	NaN
0336	0.0011155726	0.402	5.044	NaN	NaN	NaN	NaN
0337	0.0011157628	0.489	1.742	NaN	NaN	NaN	NaN
0338	0.0011163336	0.630	5.093	NaN	NaN	NaN	NaN
0339	0.0011168092	0.000	3.866	NaN	NaN	NaN	NaN
0340	0.0011170312	0.000	0.023	NaN	NaN	NaN	NaN
0341	0.0011175703	0.000	1.571	NaN	NaN	NaN	NaN
0342	0.0011177288	0.690	1.806	NaN	NaN	NaN	NaN
0343	0.0011185216	0.000	4.953	NaN	NaN	NaN	NaN
0344	0.0011186167	0.610	4.298	NaN	NaN	NaN	NaN
0345	0.0011191240	0.741	4.249	NaN	NaN	NaN	NaN
0346	0.0011196631	0.469	3.879	NaN	NaN	NaN	NaN
0347	0.0011203924	0.000	0.055	NaN	NaN	NaN	NaN
0348	0.0011206778	0.000	4.923	NaN	NaN	NaN	NaN
0349	0.0011208364	0.000	0.706	NaN	NaN	NaN	NaN
0350	0.0011214072	0.630	3.688	NaN	NaN	NaN	NaN
0351	0.0011221048	0.000	2.897	NaN	NaN	NaN	NaN
0352	0.0011222633	0.375	4.680	NaN	NaN	NaN	NaN
0353	0.0011224536	0.000	1.004	NaN	NaN	NaN	NaN
0354	0.0011226121	0.904	4.030	NaN	NaN	NaN	NaN
0355	0.0011227707	0.000	3.490	NaN	NaN	NaN	NaN
0356	0.0011230244	0.407	0.670	NaN	NaN	NaN	NaN
0357	0.0011236585	1.104	3.785	NaN	NaN	NaN	NaN
0358	0.0011238171	0.000	5.676	NaN	NaN	NaN	NaN
0359	0.0011246733	0.216	3.327	NaN	NaN	NaN	NaN
0360	0.0011248952	0.000	0.000	NaN	NaN	NaN	NaN
0361	0.0011258465	0.322	5.961	NaN	NaN	NaN	NaN
0362	0.0011259734	0.905	4.205	NaN	NaN	NaN	NaN
0363	0.0011264807	1.291	3.850	NaN	NaN	NaN	NaN
0364	0.0011269247	0.592	4.494	NaN	NaN	NaN	NaN
0365	0.0011274954	0.000	1.947	NaN	NaN	NaN	NaN
0366	0.0011278760	1.036	3.632	NaN	NaN	NaN	NaN
0367	0.0011280028	0.000	2.058	NaN	NaN	NaN	NaN
0368	0.0011286053	0.000	0.960	NaN	NaN	NaN	NaN
0369	0.0011295883	0.000	3.196	NaN	NaN	NaN	NaN
0370	0.0011296834	0.723	1.855	NaN	NaN	NaN	NaN
0371	0.0011302859	1.191	4.467	NaN	NaN	NaN	NaN
0372	0.0011309518	0.000	5.281	NaN	NaN	NaN	NaN
0373	0.0011316811	0.919	6.134	NaN	NaN	NaN	NaN
0374	0.0011317763	0.675	1.532	NaN	NaN	NaN	NaN
0375	0.0011322519	0.875	4.524	NaN	NaN	NaN	NaN
0376	0.0011328544	1.242	1.190	NaN	NaN	NaN	NaN
0377	0.0011337740	0.657	5.142	NaN	NaN	NaN	NaN
0378	0.0011339008	0.000	3.580	NaN	NaN	NaN	NaN
0379	0.0011342179	0.256	4.588	NaN	NaN	NaN	NaN
0380	0.0011350741	1.233	0.091	NaN	NaN	NaN	NaN
0381	0.0011351692	0.000	2.337	NaN	NaN	NaN	NaN
0382	0.0011357083	0.000	4.090	NaN	NaN	NaN	NaN
0383	0.0011361522	0.000	4.837	NaN	NaN	NaN	NaN
0384	0.0011367230	1.260	3.339	NaN	NaN	NaN	NaN
0385	0.0011374840	1.119	0.278	NaN	NaN	NaN	NaN
0386	0.0011377377	0.000	4.323	NaN	NaN	NaN	NaN
0387	0.0011378328	1.182	2.820	NaN	NaN	NaN	NaN
0388	0.0011387207	0.506	5.099	NaN	NaN	NaN	NaN
0389	0.0011398623	0.000	5.268	NaN	NaN	NaN	NaN
0390	0.0011403062	1.296	6.173	NaN	NaN	NaN	NaN
0391	0.0011406233	0.000	6.198	NaN	NaN	NaN	NaN
0392	0.0011410989	0.000	5.321	NaN	NaN	NaN	NaN
0393	0.0011416380	0.000	5.189	NaN	NaN	NaN	NaN
0394	0.0011421771	0.000	3.927	NaN	NaN	NaN	NaN
0395	0.0011426210	1.462	5.695	NaN	NaN	NaN	NaN
0396	0.0011430967	1.032	0.117	NaN	NaN	NaN	NaN
0397	0.0011431284	1.222	4.979	NaN	NaN	NaN	NaN
0398	0.0011435406	1.123	2.159	NaN	NaN	NaN	NaN
0399	0.0011436040	0.656	3.656	NaN	NaN	NaN	NaN
0400	0.0011436991	0.000	0.408	NaN	NaN	NaN	NaN
0401	0.0011442065	0.817	2.232	NaN	NaN	NaN	NaN
0402	0.0011449675	0.865	2.159	NaN	NaN	NaN	NaN
0403	0.0011457286	0.000	4.146	NaN	NaN	NaN	NaN
0404	0.0011465213	0.912	4.515	NaN	NaN	NaN	NaN
0405	0.0011471872	0.294	1.009	NaN	NaN	NaN	NaN
0406	0.0011473458	0.000	5.917	NaN	NaN	NaN	NaN
0407	0.0011475677	0.000	4.327	NaN	NaN	NaN	NaN
0408	0.0011480117	0.000	2.771	NaN	NaN	NaN	NaN
0409	0.0011481385	0.853	0.818	NaN	NaN	NaN	NaN
0410	0.0011484873	0.573	5.675	NaN	NaN	NaN	NaN
0411	0.0011488044	0.289	1.219	NaN	NaN	NaN	NaN
